model,aggregation,version,k,lambda,bias,seed,valid_acc,test_acc,train_acc,valid_mrr,test_mrr,hits_1,hits_3,hits_10,train_time,convergence
roberta,sum,fb237_v1_ind_seed7001,50,1.0,16,7001,0.658,0.5935,0.9409,0.7649,0.7454,0.5935,0.8832,0.9579,68.7,Reach max iteration 50 | best_iter=33
roberta,sum,fb237_v1_ind_seed7001,175,500.0,80,7001,0.6788,0.6215,0.667,0.7749,0.7466,0.6215,0.8411,0.9439,103.2,Reach max iteration 50 | best_iter=11
roberta,sum,fb237_v1_ind_seed7005,175,500.0,80,7005,0.6056,0.6095,0.6507,0.7339,0.7331,0.6095,0.8143,0.9238,96.5,Reach max iteration 50 | best_iter=46
roberta,sum,fb237_v1_ind_seed7009,175,500.0,80,7009,0.6396,0.6908,0.673,0.7518,0.7882,0.6908,0.8696,0.942,111.5,Reach max iteration 50 | best_iter=21
roberta,sum,fb237_v1_ind_seed7001,175,500.0,96,7001,0.6839,0.6262,0.6805,0.7819,0.7494,0.6262,0.8505,0.9439,114.3,Reach max iteration 50 | best_iter=14
roberta,sum,fb237_v1_ind_seed7005,175,500.0,96,7005,0.662,0.619,0.6805,0.7755,0.7395,0.619,0.819,0.9476,115.6,Reach max iteration 50 | best_iter=12
roberta,sum,fb237_v1_ind_seed7009,175,500.0,96,7009,0.6396,0.7005,0.685,0.7547,0.7994,0.7005,0.8841,0.942,122.8,Reach max iteration 50 | best_iter=50
roberta,sum,fb237_v1_ind_seed7001,175,1000.0,16,7001,0.399,0.3318,0.358,0.5138,0.4834,0.3318,0.5701,0.7383,88.5,Reach max iteration 50 | best_iter=33
roberta,sum,fb237_v1_ind_seed7005,175,1000.0,16,7005,0.3146,0.2857,0.3135,0.4541,0.4353,0.2857,0.5,0.7667,68.3,Reach max iteration 50 | best_iter=1
roberta,sum,fb237_v1_ind_seed7009,175,1000.0,16,7009,0.2284,0.2802,0.2505,0.3753,0.4145,0.2802,0.4638,0.6812,71.8,Reach max iteration 50 | best_iter=29
roberta,sum,fb237_v1_ind_seed7001,175,1000.0,32,7001,0.4404,0.4065,0.4291,0.5615,0.5537,0.4065,0.6402,0.7944,88.5,Reach max iteration 50 | best_iter=36
roberta,sum,fb237_v1_ind_seed7005,175,1000.0,32,7005,0.385,0.4095,0.4296,0.5275,0.5458,0.4095,0.6143,0.8095,86.3,Reach max iteration 50 | best_iter=19
roberta,sum,fb237_v1_ind_seed7009,175,1000.0,32,7009,0.4264,0.4589,0.4305,0.5584,0.5811,0.4589,0.6618,0.8309,86.0,Reach max iteration 50 | best_iter=13
roberta,sum,fb237_v1_ind_seed7001,175,1000.0,48,7001,0.4922,0.4673,0.4822,0.6215,0.6041,0.4673,0.7056,0.8224,87.3,Reach max iteration 50 | best_iter=28
roberta,sum,fb237_v1_ind_seed7005,175,1000.0,48,7005,0.4319,0.4619,0.471,0.5598,0.5859,0.4619,0.6429,0.8143,86.0,Reach max iteration 50 | best_iter=44
roberta,sum,fb237_v1_ind_seed7009,175,1000.0,48,7009,0.4518,0.4976,0.4735,0.592,0.6293,0.4976,0.7246,0.8696,86.9,Reach max iteration 50 | best_iter=48
roberta,sum,fb237_v1_ind_seed7001,175,1000.0,64,7001,0.544,0.4953,0.5013,0.6556,0.6309,0.4953,0.7196,0.8271,86.9,Reach max iteration 50 | best_iter=23
roberta,sum,fb237_v1_ind_seed7005,175,1000.0,64,7005,0.4319,0.4333,0.472,0.5805,0.5827,0.4333,0.6667,0.8476,86.7,Reach max iteration 50 | best_iter=40
roberta,sum,fb237_v1_ind_seed7009,175,1000.0,64,7009,0.4772,0.5314,0.4975,0.611,0.6502,0.5314,0.7391,0.8696,86.6,Reach max iteration 50 | best_iter=43
roberta,sum,fb237_v1_ind_seed7001,175,1000.0,80,7001,0.5337,0.5093,0.5023,0.6563,0.6394,0.5093,0.715,0.8505,87.6,Reach max iteration 50 | best_iter=25
roberta,sum,fb237_v1_ind_seed7005,175,1000.0,80,7005,0.4648,0.5048,0.5194,0.6061,0.6365,0.5048,0.7143,0.8667,86.6,Reach max iteration 50 | best_iter=17
roberta,sum,fb237_v1_ind_seed7009,175,1000.0,80,7009,0.4924,0.5652,0.5105,0.6319,0.6769,0.5652,0.7488,0.8696,88.1,Reach max iteration 50 | best_iter=16
roberta,sum,fb237_v1_ind_seed7001,175,1000.0,96,7001,0.5389,0.5327,0.5218,0.6594,0.6511,0.5327,0.7196,0.8551,89.1,Reach max iteration 50 | best_iter=14
roberta,sum,fb237_v1_ind_seed7005,175,1000.0,96,7005,0.4789,0.5,0.5285,0.6163,0.635,0.5,0.7238,0.8667,89.1,Reach max iteration 50 | best_iter=29
roberta,sum,fb237_v1_ind_seed7009,175,1000.0,96,7009,0.5127,0.5507,0.5155,0.6394,0.6721,0.5507,0.7633,0.8744,87.6,Reach max iteration 50 | best_iter=11
roberta,sum,fb237_v1_ind_seed7001,200,1.0,16,7001,0.6684,0.6215,0.9409,0.7829,0.7661,0.6215,0.9019,0.9579,208.9,Reach max iteration 50 | best_iter=23
roberta,sum,fb237_v1_ind_seed7005,200,1.0,16,7005,0.6854,0.6,0.9414,0.7904,0.7491,0.6,0.8857,0.9619,213.4,Reach max iteration 50 | best_iter=50
roberta,sum,fb237_v1_ind_seed7009,200,1.0,16,7009,0.6345,0.6618,0.941,0.7743,0.7777,0.6618,0.8647,0.9662,212.3,Reach max iteration 50 | best_iter=50
roberta,sum,fb237_v1_ind_seed7001,200,1.0,32,7001,0.6632,0.6168,0.9409,0.7827,0.76,0.6168,0.8879,0.9626,214.8,Reach max iteration 50 | best_iter=28
roberta,sum,fb237_v1_ind_seed7005,200,1.0,32,7005,0.6667,0.6286,0.9414,0.7826,0.7688,0.6286,0.8952,0.9714,206.8,Reach max iteration 50 | best_iter=43
roberta,sum,fb237_v1_ind_seed7009,200,1.0,32,7009,0.6193,0.6473,0.941,0.7669,0.7681,0.6473,0.8599,0.9614,214.2,Reach max iteration 50 | best_iter=44
roberta,sum,fb237_v1_ind_seed7001,200,1.0,48,7001,0.6736,0.6402,0.9409,0.7895,0.7764,0.6402,0.9019,0.9579,210.8,Reach max iteration 50 | best_iter=18
roberta,sum,fb237_v1_ind_seed7005,200,1.0,48,7005,0.6761,0.6143,0.9414,0.7876,0.7633,0.6143,0.8952,0.9714,211.5,Reach max iteration 50 | best_iter=30
roberta,sum,fb237_v1_ind_seed7009,200,1.0,48,7009,0.6396,0.6618,0.941,0.7825,0.7802,0.6618,0.8889,0.971,213.1,Reach max iteration 50 | best_iter=44
roberta,sum,fb237_v1_ind_seed7001,200,1.0,64,7001,0.6736,0.6308,0.9409,0.787,0.7693,0.6308,0.8972,0.9626,213.9,Reach max iteration 50 | best_iter=39
roberta,sum,fb237_v1_ind_seed7005,200,1.0,64,7005,0.6761,0.6429,0.9414,0.7892,0.7775,0.6429,0.8952,0.9571,213.0,Reach max iteration 50 | best_iter=34
roberta,sum,fb237_v1_ind_seed7009,200,1.0,64,7009,0.6396,0.6425,0.941,0.7817,0.7617,0.6425,0.8599,0.9517,217.1,Reach max iteration 50 | best_iter=17
roberta,sum,fb237_v1_ind_seed7001,200,1.0,80,7001,0.6839,0.6495,0.9409,0.7892,0.783,0.6495,0.9065,0.9673,221.3,Reach max iteration 50 | best_iter=48
roberta,sum,fb237_v1_ind_seed7005,200,1.0,80,7005,0.6761,0.6,0.9414,0.7908,0.7514,0.6,0.8905,0.9381,220.0,Reach max iteration 50 | best_iter=14
roberta,sum,fb237_v1_ind_seed7009,200,1.0,80,7009,0.6193,0.6377,0.941,0.7701,0.7678,0.6377,0.8841,0.9565,221.4,Reach max iteration 50 | best_iter=43
roberta,sum,fb237_v1_ind_seed7001,200,1.0,96,7001,0.6736,0.6495,0.9409,0.7883,0.7823,0.6495,0.8972,0.9626,222.5,Reach max iteration 50 | best_iter=48
roberta,sum,fb237_v1_ind_seed7005,200,1.0,96,7005,0.6761,0.6286,0.9414,0.7934,0.7685,0.6286,0.8857,0.9667,220.6,Reach max iteration 50 | best_iter=46
roberta,sum,fb237_v1_ind_seed7009,200,1.0,96,7009,0.6193,0.6522,0.941,0.773,0.7689,0.6522,0.8647,0.9565,221.6,Reach max iteration 50 | best_iter=40
roberta,sum,fb237_v1_ind_seed7001,200,5.0,16,7001,0.6684,0.6028,0.9409,0.7874,0.7531,0.6028,0.8972,0.9533,213.2,Reach max iteration 50 | best_iter=8
roberta,sum,fb237_v1_ind_seed7005,200,5.0,16,7005,0.6761,0.6286,0.9414,0.7931,0.7648,0.6286,0.8952,0.9619,217.3,Reach max iteration 50 | best_iter=13
roberta,sum,fb237_v1_ind_seed7009,200,5.0,16,7009,0.6294,0.6425,0.941,0.7721,0.7689,0.6425,0.8599,0.9758,213.7,Reach max iteration 50 | best_iter=36
roberta,sum,fb237_v1_ind_seed7001,200,5.0,32,7001,0.6839,0.6075,0.9409,0.792,0.7598,0.6075,0.8972,0.9579,209.6,Reach max iteration 50 | best_iter=40
roberta,sum,fb237_v1_ind_seed7005,200,5.0,32,7005,0.6761,0.6143,0.9414,0.7908,0.7672,0.6143,0.9095,0.9714,214.3,Reach max iteration 50 | best_iter=31
roberta,sum,fb237_v1_ind_seed7009,200,5.0,32,7009,0.6294,0.657,0.9405,0.7703,0.7823,0.657,0.8792,0.9758,212.8,Reach max iteration 50 | best_iter=6
roberta,sum,fb237_v1_ind_seed7001,200,5.0,48,7001,0.6736,0.6402,0.9409,0.7918,0.7747,0.6402,0.9019,0.9626,215.3,Reach max iteration 50 | best_iter=10
roberta,sum,fb237_v1_ind_seed7005,200,5.0,48,7005,0.6808,0.6095,0.9414,0.7949,0.7636,0.6095,0.9,0.9714,210.4,Reach max iteration 50 | best_iter=13
roberta,sum,fb237_v1_ind_seed7009,200,5.0,48,7009,0.6244,0.6618,0.941,0.7759,0.7843,0.6618,0.8986,0.9758,212.4,Reach max iteration 50 | best_iter=11
roberta,sum,fb237_v1_ind_seed7001,200,5.0,64,7001,0.6788,0.6355,0.9409,0.7973,0.7792,0.6355,0.9112,0.9766,216.4,Reach max iteration 50 | best_iter=11
roberta,sum,fb237_v1_ind_seed7005,200,5.0,64,7005,0.6948,0.6095,0.9414,0.8027,0.7587,0.6095,0.8952,0.9667,215.4,Reach max iteration 50 | best_iter=49
roberta,sum,fb237_v1_ind_seed7009,200,5.0,64,7009,0.6294,0.6425,0.941,0.7791,0.7698,0.6425,0.8792,0.9614,210.7,Reach max iteration 50 | best_iter=12
roberta,sum,fb237_v1_ind_seed7001,200,5.0,80,7001,0.6839,0.6355,0.9409,0.7948,0.7765,0.6355,0.9112,0.972,217.4,Reach max iteration 50 | best_iter=17
roberta,sum,fb237_v1_ind_seed7005,200,5.0,80,7005,0.6901,0.619,0.9414,0.8,0.7666,0.619,0.8905,0.981,215.6,Reach max iteration 50 | best_iter=13
roberta,sum,fb237_v1_ind_seed7009,200,5.0,80,7009,0.6142,0.657,0.941,0.7637,0.7801,0.657,0.8841,0.9662,215.3,Reach max iteration 50 | best_iter=9
roberta,sum,fb237_v1_ind_seed7001,200,5.0,96,7001,0.6839,0.6449,0.9409,0.7974,0.7805,0.6449,0.9019,0.9673,216.0,Reach max iteration 50 | best_iter=34
roberta,sum,fb237_v1_ind_seed7005,200,5.0,96,7005,0.6854,0.6286,0.9414,0.7969,0.7711,0.6286,0.8952,0.9667,218.7,Reach max iteration 50 | best_iter=27
roberta,sum,fb237_v1_ind_seed7009,200,5.0,96,7009,0.6294,0.6377,0.941,0.7779,0.7699,0.6377,0.8841,0.9807,215.4,Reach max iteration 50 | best_iter=12
roberta,sum,fb237_v1_ind_seed7001,200,10.0,16,7001,0.6684,0.6121,0.9369,0.7886,0.7597,0.6121,0.8972,0.9579,217.0,Reach max iteration 50 | best_iter=3
roberta,sum,fb237_v1_ind_seed7005,200,10.0,16,7005,0.6854,0.6048,0.9374,0.7938,0.751,0.6048,0.881,0.9762,213.8,Reach max iteration 50 | best_iter=4
roberta,sum,fb237_v1_ind_seed7009,200,10.0,16,7009,0.6396,0.6425,0.941,0.7796,0.7712,0.6425,0.8792,0.9758,213.9,Reach max iteration 50 | best_iter=36
roberta,sum,fb237_v1_ind_seed7001,200,10.0,32,7001,0.6943,0.6402,0.9334,0.8026,0.7802,0.6402,0.9159,0.972,217.1,Reach max iteration 50 | best_iter=4
roberta,sum,fb237_v1_ind_seed7005,200,10.0,32,7005,0.6714,0.6095,0.9414,0.7938,0.7643,0.6095,0.9143,0.9714,215.4,Reach max iteration 50 | best_iter=10
roberta,sum,fb237_v1_ind_seed7009,200,10.0,32,7009,0.6294,0.6667,0.9395,0.7781,0.7889,0.6667,0.8889,0.9855,212.5,Reach max iteration 50 | best_iter=7
roberta,sum,fb237_v1_ind_seed7001,200,10.0,48,7001,0.6632,0.6262,0.9404,0.7891,0.7695,0.6262,0.9159,0.9626,217.9,Reach max iteration 50 | best_iter=5
roberta,sum,fb237_v1_ind_seed7005,200,10.0,48,7005,0.6761,0.6238,0.9414,0.7905,0.7691,0.6238,0.9,0.9714,210.6,Reach max iteration 50 | best_iter=14
roberta,sum,fb237_v1_ind_seed7009,200,10.0,48,7009,0.6447,0.657,0.9365,0.7807,0.7845,0.657,0.9082,0.9758,215.2,Reach max iteration 50 | best_iter=4
roberta,sum,fb237_v1_ind_seed7001,200,10.0,64,7001,0.6788,0.6355,0.9409,0.7939,0.7784,0.6355,0.9159,0.9766,218.0,Reach max iteration 50 | best_iter=10
roberta,sum,fb237_v1_ind_seed7005,200,10.0,64,7005,0.6948,0.6429,0.9414,0.8042,0.7814,0.6429,0.9,0.9762,219.5,Reach max iteration 50 | best_iter=18
roberta,sum,fb237_v1_ind_seed7009,200,10.0,64,7009,0.6548,0.6425,0.9115,0.787,0.7619,0.6425,0.8599,0.9517,220.2,Reach max iteration 50 | best_iter=2
roberta,sum,fb237_v1_ind_seed7001,200,10.0,80,7001,0.6788,0.6402,0.9409,0.7927,0.7809,0.6402,0.9206,0.9673,222.1,Reach max iteration 50 | best_iter=44
roberta,sum,fb237_v1_ind_seed7005,200,10.0,80,7005,0.6948,0.6333,0.9414,0.8019,0.7832,0.6333,0.9286,0.9714,222.8,Reach max iteration 50 | best_iter=10
roberta,sum,fb237_v1_ind_seed7009,200,10.0,80,7009,0.6294,0.6329,0.94,0.774,0.769,0.6329,0.8937,0.971,219.8,Reach max iteration 50 | best_iter=9
roberta,sum,fb237_v1_ind_seed7001,200,10.0,96,7001,0.6684,0.6262,0.9409,0.7907,0.7744,0.6262,0.9206,0.9766,222.1,Reach max iteration 50 | best_iter=19
roberta,sum,fb237_v1_ind_seed7005,200,10.0,96,7005,0.6901,0.6429,0.9369,0.8066,0.7797,0.6429,0.8952,0.981,224.0,Reach max iteration 50 | best_iter=4
roberta,sum,fb237_v1_ind_seed7009,200,10.0,96,7009,0.6244,0.6473,0.94,0.7762,0.7757,0.6473,0.8744,0.9855,224.7,Reach max iteration 50 | best_iter=7
roberta,sum,fb237_v1_ind_seed7001,200,50.0,16,7001,0.6995,0.6682,0.8873,0.8046,0.8008,0.6682,0.9206,0.9813,217.3,Reach max iteration 50 | best_iter=4
roberta,sum,fb237_v1_ind_seed7005,200,50.0,16,7005,0.6995,0.6429,0.9197,0.8152,0.7805,0.6429,0.9238,0.9714,213.3,Reach max iteration 50 | best_iter=18
roberta,sum,fb237_v1_ind_seed7009,200,50.0,16,7009,0.6599,0.6763,0.9175,0.7982,0.7955,0.6763,0.8937,0.9855,218.0,Reach max iteration 50 | best_iter=20
roberta,sum,fb237_v1_ind_seed7001,200,50.0,32,7001,0.6995,0.6776,0.9159,0.8137,0.8059,0.6776,0.9299,0.9813,219.6,Reach max iteration 50 | best_iter=8
roberta,sum,fb237_v1_ind_seed7005,200,50.0,32,7005,0.7042,0.6571,0.9091,0.8152,0.7965,0.6571,0.9238,0.9905,219.3,Reach max iteration 50 | best_iter=7
roberta,sum,fb237_v1_ind_seed7009,200,50.0,32,7009,0.6548,0.6812,0.901,0.7945,0.7994,0.6812,0.9034,0.9855,219.5,Reach max iteration 50 | best_iter=5
roberta,sum,fb237_v1_ind_seed7001,200,50.0,48,7001,0.6943,0.6589,0.9129,0.8091,0.7984,0.6589,0.9393,0.9766,213.9,Reach max iteration 50 | best_iter=7
roberta,sum,fb237_v1_ind_seed7005,200,50.0,48,7005,0.7136,0.6667,0.8672,0.818,0.7989,0.6667,0.9238,0.9857,216.1,Reach max iteration 50 | best_iter=4
roberta,sum,fb237_v1_ind_seed7009,200,50.0,48,7009,0.665,0.6812,0.911,0.7973,0.8027,0.6812,0.9082,0.9855,212.3,Reach max iteration 50 | best_iter=7
roberta,sum,fb237_v1_ind_seed7001,200,50.0,64,7001,0.7254,0.5888,0.8473,0.824,0.7505,0.5888,0.8972,0.9673,217.1,Reach max iteration 50 | best_iter=4
roberta,sum,fb237_v1_ind_seed7005,200,50.0,64,7005,0.6901,0.7,0.9041,0.8088,0.8204,0.7,0.9333,0.9857,215.4,Reach max iteration 50 | best_iter=7
roberta,sum,fb237_v1_ind_seed7009,200,50.0,64,7009,0.6904,0.6715,0.876,0.8069,0.8024,0.6715,0.9082,0.9855,218.2,Reach max iteration 50 | best_iter=5
roberta,sum,fb237_v1_ind_seed7001,200,50.0,80,7001,0.7254,0.6729,0.7917,0.8181,0.7961,0.6729,0.9019,0.972,218.1,Reach max iteration 50 | best_iter=5
roberta,sum,fb237_v1_ind_seed7005,200,50.0,80,7005,0.7042,0.6762,0.9051,0.8174,0.8062,0.6762,0.919,0.9905,215.1,Reach max iteration 50 | best_iter=8
roberta,sum,fb237_v1_ind_seed7009,200,50.0,80,7009,0.665,0.7005,0.9045,0.7954,0.8147,0.7005,0.9275,0.9855,221.2,Reach max iteration 50 | best_iter=8
roberta,sum,fb237_v1_ind_seed7001,200,50.0,96,7001,0.7098,0.6355,0.9059,0.8144,0.7863,0.6355,0.9393,0.9813,220.1,Reach max iteration 50 | best_iter=7
roberta,sum,fb237_v1_ind_seed7005,200,50.0,96,7005,0.7183,0.6905,0.9091,0.8207,0.8128,0.6905,0.919,0.9762,214.0,Reach max iteration 50 | best_iter=7
roberta,sum,fb237_v1_ind_seed7009,200,50.0,96,7009,0.6447,0.657,0.9305,0.7882,0.7901,0.657,0.8937,0.9855,220.6,Reach max iteration 50 | best_iter=22
roberta,sum,fb237_v1_ind_seed7001,200,100.0,16,7001,0.6995,0.6729,0.8428,0.8108,0.8026,0.6729,0.9159,0.9813,143.2,Reach max iteration 50 | best_iter=38
roberta,sum,fb237_v1_ind_seed7005,200,100.0,16,7005,0.7136,0.6905,0.8415,0.819,0.81,0.6905,0.9048,0.9857,143.2,Reach max iteration 50 | best_iter=36
roberta,sum,fb237_v1_ind_seed7009,200,100.0,16,7009,0.6751,0.7005,0.8365,0.8032,0.8151,0.7005,0.913,0.9903,142.5,Reach max iteration 50 | best_iter=10
roberta,sum,fb237_v1_ind_seed7001,200,100.0,32,7001,0.7306,0.6963,0.8378,0.8272,0.8145,0.6963,0.9206,0.9766,184.6,Reach max iteration 50 | best_iter=8
roberta,sum,fb237_v1_ind_seed7005,200,100.0,32,7005,0.7136,0.6905,0.8501,0.8179,0.8135,0.6905,0.919,0.9905,178.3,Reach max iteration 50 | best_iter=8
roberta,sum,fb237_v1_ind_seed7009,200,100.0,32,7009,0.7157,0.6908,0.854,0.8236,0.8105,0.6908,0.9275,0.9952,175.1,Reach max iteration 50 | best_iter=49
roberta,sum,fb237_v1_ind_seed7001,200,100.0,48,7001,0.7254,0.6636,0.8428,0.8273,0.7998,0.6636,0.9252,0.9813,214.6,Reach max iteration 50 | best_iter=7
roberta,sum,fb237_v1_ind_seed7005,200,100.0,48,7005,0.7089,0.7,0.8688,0.8206,0.8219,0.7,0.9333,0.9857,209.2,Reach max iteration 50 | best_iter=37
roberta,sum,fb237_v1_ind_seed7009,200,100.0,48,7009,0.6802,0.6957,0.8695,0.8067,0.8149,0.6957,0.9227,0.9855,211.0,Reach max iteration 50 | best_iter=37
roberta,sum,fb237_v1_ind_seed7001,200,100.0,64,7001,0.715,0.6682,0.8538,0.8225,0.8014,0.6682,0.9159,0.9813,217.9,Reach max iteration 50 | best_iter=5
roberta,sum,fb237_v1_ind_seed7005,200,100.0,64,7005,0.723,0.6714,0.8627,0.8265,0.8037,0.6714,0.919,0.9857,217.6,Reach max iteration 50 | best_iter=9
roberta,sum,fb237_v1_ind_seed7009,200,100.0,64,7009,0.7056,0.6957,0.87,0.821,0.8143,0.6957,0.9179,0.9903,217.1,Reach max iteration 50 | best_iter=50
roberta,sum,fb237_v1_ind_seed7001,200,100.0,80,7001,0.7306,0.7009,0.8403,0.83,0.8182,0.7009,0.9159,0.9766,214.4,Reach max iteration 50 | best_iter=6
roberta,sum,fb237_v1_ind_seed7005,200,100.0,80,7005,0.7136,0.6905,0.8854,0.8229,0.8168,0.6905,0.9286,0.9857,215.0,Reach max iteration 50 | best_iter=23
roberta,sum,fb237_v1_ind_seed7009,200,100.0,80,7009,0.6904,0.6957,0.876,0.8121,0.8145,0.6957,0.9275,0.9903,218.5,Reach max iteration 50 | best_iter=49
roberta,sum,fb237_v1_ind_seed7001,200,100.0,96,7001,0.7202,0.6682,0.8788,0.8244,0.8031,0.6682,0.9439,0.972,213.2,Reach max iteration 50 | best_iter=15
roberta,sum,fb237_v1_ind_seed7005,200,100.0,96,7005,0.723,0.6857,0.8688,0.826,0.8149,0.6857,0.9333,0.9905,212.5,Reach max iteration 50 | best_iter=10
roberta,sum,fb237_v1_ind_seed7009,200,100.0,96,7009,0.6802,0.6957,0.883,0.805,0.8179,0.6957,0.9324,0.9855,215.3,Reach max iteration 50 | best_iter=27
roberta,sum,fb237_v1_ind_seed7001,200,500.0,16,7001,0.5648,0.528,0.5378,0.6754,0.6597,0.528,0.7336,0.8692,102.5,Reach max iteration 50 | best_iter=13
roberta,sum,fb237_v1_ind_seed7005,200,500.0,16,7005,0.4836,0.519,0.5391,0.626,0.6486,0.519,0.7381,0.8714,102.9,Reach max iteration 50 | best_iter=30
roberta,sum,fb237_v1_ind_seed7009,200,500.0,16,7009,0.5228,0.5797,0.5445,0.6605,0.6938,0.5797,0.7729,0.8744,103.8,Reach max iteration 50 | best_iter=21
roberta,sum,fb237_v1_ind_seed7001,200,500.0,32,7001,0.6114,0.5654,0.5879,0.7219,0.6974,0.5654,0.7897,0.9206,105.0,Reach max iteration 50 | best_iter=17
roberta,sum,fb237_v1_ind_seed7005,200,500.0,32,7005,0.5587,0.5619,0.5987,0.6958,0.6964,0.5619,0.7857,0.9,103.7,Reach max iteration 50 | best_iter=12
roberta,sum,fb237_v1_ind_seed7009,200,500.0,32,7009,0.5838,0.628,0.599,0.7084,0.7402,0.628,0.8213,0.913,103.8,Reach max iteration 50 | best_iter=29
roberta,sum,fb237_v1_ind_seed7001,200,500.0,48,7001,0.6218,0.5794,0.6254,0.734,0.7111,0.5794,0.8084,0.9299,105.3,Reach max iteration 50 | best_iter=40
roberta,sum,fb237_v1_ind_seed7005,200,500.0,48,7005,0.6244,0.5952,0.627,0.7397,0.7217,0.5952,0.8048,0.9095,106.7,Reach max iteration 50 | best_iter=44
roberta,sum,fb237_v1_ind_seed7009,200,500.0,48,7009,0.6091,0.6763,0.6405,0.7322,0.7736,0.6763,0.8406,0.9275,105.6,Reach max iteration 50 | best_iter=14
roberta,sum,fb237_v1_ind_seed7001,200,500.0,64,7001,0.6736,0.6075,0.644,0.7702,0.7304,0.6075,0.8131,0.9439,109.3,Reach max iteration 50 | best_iter=34
roberta,sum,fb237_v1_ind_seed7005,200,500.0,64,7005,0.6056,0.5857,0.632,0.7293,0.7123,0.5857,0.7857,0.9048,108.4,Reach max iteration 50 | best_iter=9
roberta,sum,fb237_v1_ind_seed7009,200,500.0,64,7009,0.6294,0.686,0.6565,0.7431,0.7802,0.686,0.8502,0.9275,108.6,Reach max iteration 50 | best_iter=39
roberta,sum,fb237_v1_ind_seed7001,200,500.0,80,7001,0.6839,0.6168,0.666,0.7845,0.741,0.6168,0.8364,0.9439,123.3,Reach max iteration 50 | best_iter=12
roberta,sum,fb237_v1_ind_seed7005,200,500.0,80,7005,0.6291,0.6095,0.6658,0.7522,0.7356,0.6095,0.8143,0.9333,124.9,Reach max iteration 50 | best_iter=18
roberta,sum,fb237_v1_ind_seed7009,200,500.0,80,7009,0.6244,0.7005,0.662,0.7451,0.7946,0.7005,0.8551,0.9469,124.6,Reach max iteration 50 | best_iter=47
roberta,sum,fb237_v1_ind_seed7001,200,500.0,96,7001,0.7047,0.6402,0.688,0.7952,0.7592,0.6402,0.8505,0.9533,136.3,Reach max iteration 50 | best_iter=18
roberta,sum,fb237_v1_ind_seed7005,200,500.0,96,7005,0.662,0.6286,0.6795,0.7709,0.7474,0.6286,0.819,0.9429,122.2,Reach max iteration 50 | best_iter=45
roberta,sum,fb237_v1_ind_seed7009,200,500.0,96,7009,0.6345,0.6812,0.6815,0.7493,0.7896,0.6812,0.8841,0.9469,137.5,Reach max iteration 50 | best_iter=38
roberta,sum,fb237_v1_ind_seed7001,200,1000.0,16,7001,0.3938,0.3178,0.3435,0.5071,0.4744,0.3178,0.5748,0.729,104.4,Reach max iteration 50 | best_iter=29
roberta,sum,fb237_v1_ind_seed7005,200,1000.0,16,7005,0.3099,0.281,0.316,0.455,0.4434,0.281,0.5476,0.7667,75.4,Reach max iteration 50 | best_iter=1
roberta,sum,fb237_v1_ind_seed7009,200,1000.0,16,7009,0.2284,0.2802,0.2495,0.3753,0.4145,0.2802,0.4638,0.6812,80.4,Reach max iteration 50 | best_iter=30
roberta,sum,fb237_v1_ind_seed7001,200,1000.0,32,7001,0.4404,0.4112,0.4352,0.5612,0.5568,0.4112,0.6449,0.7804,103.9,Reach max iteration 50 | best_iter=20
roberta,sum,fb237_v1_ind_seed7005,200,1000.0,32,7005,0.3944,0.3952,0.4286,0.5199,0.5351,0.3952,0.6,0.819,100.8,Reach max iteration 50 | best_iter=28
roberta,sum,fb237_v1_ind_seed7009,200,1000.0,32,7009,0.4264,0.4589,0.4305,0.5596,0.5794,0.4589,0.6522,0.8309,100.2,Reach max iteration 50 | best_iter=29
roberta,sum,fb237_v1_ind_seed7001,200,1000.0,48,7001,0.4767,0.4439,0.4642,0.615,0.5926,0.4439,0.6963,0.8131,100.0,Reach max iteration 50 | best_iter=50
roberta,sum,fb237_v1_ind_seed7005,200,1000.0,48,7005,0.4319,0.481,0.4907,0.5699,0.6087,0.481,0.681,0.8286,98.5,Reach max iteration 50 | best_iter=20
roberta,sum,fb237_v1_ind_seed7009,200,1000.0,48,7009,0.4467,0.4734,0.462,0.5842,0.6011,0.4734,0.6763,0.8406,100.9,Reach max iteration 50 | best_iter=41
roberta,sum,fb237_v1_ind_seed7001,200,1000.0,64,7001,0.4974,0.4673,0.4852,0.6328,0.6092,0.4673,0.7056,0.8224,101.6,Reach max iteration 50 | best_iter=50
roberta,sum,fb237_v1_ind_seed7005,200,1000.0,64,7005,0.4319,0.4619,0.478,0.5681,0.5929,0.4619,0.6619,0.8286,101.9,Reach max iteration 50 | best_iter=36
roberta,sum,fb237_v1_ind_seed7009,200,1000.0,64,7009,0.4619,0.4783,0.47,0.5975,0.609,0.4783,0.6908,0.8454,101.1,Reach max iteration 50 | best_iter=48
roberta,sum,fb237_v1_ind_seed7001,200,1000.0,80,7001,0.4819,0.4626,0.4667,0.6129,0.601,0.4626,0.6776,0.8364,104.5,Reach max iteration 50 | best_iter=31
roberta,sum,fb237_v1_ind_seed7005,200,1000.0,80,7005,0.4554,0.4952,0.5073,0.5975,0.6302,0.4952,0.7095,0.8667,102.6,Reach max iteration 50 | best_iter=50
