model,aggregation,version,k,lambda,bias,seed,valid_acc,test_acc,train_acc,valid_mrr,test_mrr,hits_1,hits_3,hits_10,train_time,convergence
roberta,sum,fb237_v3_ind_seed7001,50,1.0,16,7001,0.6578,0.6522,0.8674,0.7747,0.7679,0.6522,0.8638,0.9542,243.3,Reach max iteration 50 | best_iter=2
roberta,sum,fb237_v3_ind_seed7001,175,500.0,64,7001,0.7156,0.6888,0.7428,0.8108,0.7973,0.6888,0.8822,0.9634,549.1,Reach max iteration 50 | best_iter=12
roberta,sum,fb237_v3_ind_seed7005,175,500.0,64,7005,0.6873,0.6972,0.7397,0.7938,0.7925,0.6972,0.8681,0.9564,534.4,Reach max iteration 50 | best_iter=49
roberta,sum,fb237_v3_ind_seed7009,175,500.0,64,7009,0.7115,0.6982,0.7396,0.7986,0.7979,0.6982,0.8756,0.9597,556.1,Reach max iteration 50 | best_iter=13
roberta,sum,fb237_v3_ind_seed7001,175,500.0,80,7001,0.711,0.6773,0.7443,0.8091,0.7898,0.6773,0.8833,0.9622,608.7,Reach max iteration 50 | best_iter=23
roberta,sum,fb237_v3_ind_seed7005,175,500.0,80,7005,0.6953,0.6972,0.743,0.8004,0.7952,0.6972,0.8773,0.9541,603.7,Reach max iteration 50 | best_iter=44
roberta,sum,fb237_v3_ind_seed7009,175,500.0,80,7009,0.7115,0.6901,0.7486,0.8016,0.7955,0.6901,0.8802,0.962,640.1,Reach max iteration 50 | best_iter=12
roberta,sum,fb237_v3_ind_seed7001,175,500.0,96,7001,0.7191,0.6819,0.7495,0.8151,0.7965,0.6819,0.8959,0.9691,656.8,Reach max iteration 50 | best_iter=12
roberta,sum,fb237_v3_ind_seed7005,175,500.0,96,7005,0.7022,0.703,0.7489,0.8052,0.7986,0.703,0.875,0.9553,643.2,Reach max iteration 50 | best_iter=22
roberta,sum,fb237_v3_ind_seed7009,175,500.0,96,7009,0.7138,0.7005,0.7506,0.8011,0.7992,0.7005,0.8744,0.962,638.0,Reach max iteration 50 | best_iter=12
roberta,sum,fb237_v3_ind_seed7001,175,1000.0,16,7001,0.6277,0.5973,0.6192,0.7334,0.7092,0.5973,0.7838,0.8936,319.4,Reach max iteration 50 | best_iter=33
roberta,sum,fb237_v3_ind_seed7005,175,1000.0,16,7005,0.5922,0.5998,0.6201,0.7023,0.7054,0.5998,0.7695,0.8979,309.5,Reach max iteration 50 | best_iter=15
roberta,sum,fb237_v3_ind_seed7009,175,1000.0,16,7009,0.6092,0.6014,0.624,0.7127,0.7141,0.6014,0.7915,0.9021,312.7,Reach max iteration 50 | best_iter=13
roberta,sum,fb237_v3_ind_seed7001,175,1000.0,32,7001,0.6578,0.6259,0.6477,0.7594,0.7329,0.6259,0.8021,0.9142,321.3,Reach max iteration 50 | best_iter=23
roberta,sum,fb237_v3_ind_seed7005,175,1000.0,32,7005,0.6163,0.6124,0.645,0.7259,0.7219,0.6124,0.7959,0.9071,318.9,Reach max iteration 50 | best_iter=20
roberta,sum,fb237_v3_ind_seed7009,175,1000.0,32,7009,0.6218,0.6348,0.6424,0.7279,0.742,0.6348,0.8134,0.9136,326.1,Reach max iteration 50 | best_iter=27
roberta,sum,fb237_v3_ind_seed7001,175,1000.0,48,7001,0.6694,0.6419,0.6702,0.7701,0.746,0.6419,0.8192,0.9188,370.4,Reach max iteration 50 | best_iter=21
roberta,sum,fb237_v3_ind_seed7005,175,1000.0,48,7005,0.6369,0.6399,0.6709,0.7464,0.7467,0.6399,0.8291,0.9232,372.8,Reach max iteration 50 | best_iter=9
roberta,sum,fb237_v3_ind_seed7009,175,1000.0,48,7009,0.631,0.6475,0.6563,0.7384,0.7522,0.6475,0.8353,0.9228,377.4,Reach max iteration 50 | best_iter=11
roberta,sum,fb237_v3_ind_seed7001,175,1000.0,64,7001,0.674,0.651,0.6748,0.7747,0.7547,0.651,0.8261,0.9279,405.0,Reach max iteration 50 | best_iter=23
roberta,sum,fb237_v3_ind_seed7005,175,1000.0,64,7005,0.646,0.6411,0.6799,0.7538,0.7487,0.6411,0.8291,0.93,427.6,Reach max iteration 50 | best_iter=15
roberta,sum,fb237_v3_ind_seed7009,175,1000.0,64,7009,0.6494,0.659,0.6717,0.7503,0.761,0.659,0.8318,0.924,424.7,Reach max iteration 50 | best_iter=30
roberta,sum,fb237_v3_ind_seed7001,175,1000.0,80,7001,0.6867,0.651,0.6928,0.7875,0.7582,0.651,0.8387,0.9336,483.7,Reach max iteration 50 | best_iter=19
roberta,sum,fb237_v3_ind_seed7005,175,1000.0,80,7005,0.6644,0.6388,0.6897,0.7672,0.7522,0.6388,0.8406,0.93,472.2,Reach max iteration 50 | best_iter=18
roberta,sum,fb237_v3_ind_seed7009,175,1000.0,80,7009,0.6575,0.6624,0.6848,0.7608,0.7684,0.6624,0.8479,0.932,487.4,Reach max iteration 50 | best_iter=21
roberta,sum,fb237_v3_ind_seed7001,175,1000.0,96,7001,0.6925,0.6613,0.6955,0.7899,0.7682,0.6613,0.849,0.9336,496.6,Reach max iteration 50 | best_iter=17
roberta,sum,fb237_v3_ind_seed7005,175,1000.0,96,7005,0.6724,0.6606,0.6982,0.7746,0.7647,0.6606,0.8406,0.9346,496.5,Reach max iteration 50 | best_iter=13
roberta,sum,fb237_v3_ind_seed7009,175,1000.0,96,7009,0.6586,0.6751,0.691,0.7624,0.7744,0.6751,0.8502,0.9378,495.7,Reach max iteration 50 | best_iter=28
roberta,sum,fb237_v3_ind_seed7001,200,1.0,16,7001,0.6578,0.6396,0.8755,0.7721,0.7599,0.6396,0.865,0.9508,726.1,Reach max iteration 50 | best_iter=2
roberta,sum,fb237_v3_ind_seed7005,200,1.0,16,7005,0.6266,0.6181,0.9294,0.7498,0.7422,0.6181,0.844,0.9381,729.0,Reach max iteration 50 | best_iter=34
roberta,sum,fb237_v3_ind_seed7009,200,1.0,16,7009,0.6667,0.6429,0.8636,0.7688,0.7608,0.6429,0.8618,0.9447,742.8,Reach max iteration 50 | best_iter=2
roberta,sum,fb237_v3_ind_seed7001,200,1.0,32,7001,0.6879,0.6407,0.8574,0.7925,0.7644,0.6407,0.873,0.9554,719.1,Reach max iteration 50 | best_iter=2
roberta,sum,fb237_v3_ind_seed7005,200,1.0,32,7005,0.6312,0.6296,0.9294,0.7615,0.7518,0.6296,0.8589,0.9392,741.1,Reach max iteration 50 | best_iter=49
roberta,sum,fb237_v3_ind_seed7009,200,1.0,32,7009,0.677,0.6786,0.8744,0.7796,0.7845,0.6786,0.8779,0.9528,722.3,Reach max iteration 50 | best_iter=2
roberta,sum,fb237_v3_ind_seed7001,200,1.0,48,7001,0.6509,0.6339,0.9155,0.7747,0.7606,0.6339,0.8719,0.9554,740.6,Reach max iteration 50 | best_iter=2
roberta,sum,fb237_v3_ind_seed7005,200,1.0,48,7005,0.6735,0.6514,0.8884,0.7844,0.7663,0.6514,0.8589,0.953,722.6,Reach max iteration 50 | best_iter=3
roberta,sum,fb237_v3_ind_seed7009,200,1.0,48,7009,0.677,0.6751,0.8682,0.7841,0.7835,0.6751,0.8744,0.9585,744.1,Reach max iteration 50 | best_iter=2
roberta,sum,fb237_v3_ind_seed7001,200,1.0,64,7001,0.6624,0.627,0.9,0.778,0.7599,0.627,0.8741,0.9645,724.6,Reach max iteration 50 | best_iter=3
roberta,sum,fb237_v3_ind_seed7005,200,1.0,64,7005,0.6632,0.6365,0.8657,0.776,0.7526,0.6365,0.8452,0.9427,750.4,Reach max iteration 50 | best_iter=2
roberta,sum,fb237_v3_ind_seed7009,200,1.0,64,7009,0.6598,0.659,0.9044,0.7725,0.7735,0.659,0.8756,0.9482,726.8,Reach max iteration 50 | best_iter=3
roberta,sum,fb237_v3_ind_seed7001,200,1.0,80,7001,0.6832,0.6556,0.8632,0.7941,0.7769,0.6556,0.8856,0.9634,742.1,Reach max iteration 50 | best_iter=2
roberta,sum,fb237_v3_ind_seed7005,200,1.0,80,7005,0.6483,0.6433,0.8856,0.7691,0.7616,0.6433,0.8555,0.9461,733.9,Reach max iteration 50 | best_iter=2
roberta,sum,fb237_v3_ind_seed7009,200,1.0,80,7009,0.669,0.6694,0.888,0.7741,0.7815,0.6694,0.871,0.9597,743.5,Reach max iteration 50 | best_iter=2
roberta,sum,fb237_v3_ind_seed7001,200,1.0,96,7001,0.6717,0.6499,0.8986,0.7876,0.7736,0.6499,0.881,0.9531,723.5,Reach max iteration 50 | best_iter=4
roberta,sum,fb237_v3_ind_seed7005,200,1.0,96,7005,0.6495,0.6445,0.8857,0.7771,0.7644,0.6445,0.8681,0.9587,733.0,Reach max iteration 50 | best_iter=2
roberta,sum,fb237_v3_ind_seed7009,200,1.0,96,7009,0.6586,0.6555,0.9023,0.7724,0.7736,0.6555,0.8721,0.9516,725.5,Reach max iteration 50 | best_iter=3
roberta,sum,fb237_v3_ind_seed7001,200,5.0,16,7001,0.659,0.635,0.9309,0.7789,0.767,0.635,0.8867,0.9668,692.9,Reach max iteration 50 | best_iter=32
roberta,sum,fb237_v3_ind_seed7005,200,5.0,16,7005,0.6392,0.6422,0.9291,0.7694,0.7629,0.6422,0.8647,0.9427,732.1,Reach max iteration 50 | best_iter=21
roberta,sum,fb237_v3_ind_seed7009,200,5.0,16,7009,0.6667,0.6555,0.9267,0.7755,0.7727,0.6555,0.8733,0.9482,710.8,Reach max iteration 50 | best_iter=21
roberta,sum,fb237_v3_ind_seed7001,200,5.0,32,7001,0.6844,0.6384,0.8701,0.7919,0.7633,0.6384,0.8661,0.9622,732.7,Reach max iteration 50 | best_iter=2
roberta,sum,fb237_v3_ind_seed7005,200,5.0,32,7005,0.6552,0.6502,0.9292,0.7785,0.767,0.6502,0.8624,0.9484,737.7,Reach max iteration 50 | best_iter=31
roberta,sum,fb237_v3_ind_seed7009,200,5.0,32,7009,0.6678,0.6613,0.9153,0.7783,0.7773,0.6613,0.8802,0.9631,725.5,Reach max iteration 50 | best_iter=4
roberta,sum,fb237_v3_ind_seed7001,200,5.0,48,7001,0.6705,0.627,0.9309,0.7883,0.7616,0.627,0.8879,0.9645,741.2,Reach max iteration 50 | best_iter=46
roberta,sum,fb237_v3_ind_seed7005,200,5.0,48,7005,0.6861,0.6502,0.8889,0.7951,0.7661,0.6502,0.8601,0.9518,726.0,Reach max iteration 50 | best_iter=3
roberta,sum,fb237_v3_ind_seed7009,200,5.0,48,7009,0.6609,0.6544,0.927,0.7777,0.7781,0.6544,0.8859,0.9608,746.8,Reach max iteration 50 | best_iter=47
roberta,sum,fb237_v3_ind_seed7001,200,5.0,64,7001,0.6671,0.635,0.9309,0.7861,0.7699,0.635,0.8936,0.9714,711.6,Reach max iteration 50 | best_iter=50
roberta,sum,fb237_v3_ind_seed7005,200,5.0,64,7005,0.6564,0.6468,0.8493,0.7746,0.7609,0.6468,0.8532,0.9415,749.6,Reach max iteration 50 | best_iter=2
roberta,sum,fb237_v3_ind_seed7009,200,5.0,64,7009,0.6632,0.6647,0.9267,0.778,0.7777,0.6647,0.8779,0.9539,729.4,Reach max iteration 50 | best_iter=33
roberta,sum,fb237_v3_ind_seed7001,200,5.0,80,7001,0.6879,0.6602,0.8781,0.7986,0.7815,0.6602,0.897,0.9668,747.7,Reach max iteration 50 | best_iter=3
roberta,sum,fb237_v3_ind_seed7005,200,5.0,80,7005,0.6449,0.6399,0.9291,0.7748,0.7624,0.6399,0.875,0.9427,720.7,Reach max iteration 50 | best_iter=47
roberta,sum,fb237_v3_ind_seed7009,200,5.0,80,7009,0.6701,0.6578,0.927,0.782,0.7786,0.6578,0.8813,0.9608,735.8,Reach max iteration 50 | best_iter=46
roberta,sum,fb237_v3_ind_seed7001,200,5.0,96,7001,0.6786,0.6487,0.9039,0.7919,0.7732,0.6487,0.8787,0.9588,718.7,Reach max iteration 50 | best_iter=4
roberta,sum,fb237_v3_ind_seed7005,200,5.0,96,7005,0.6586,0.6399,0.9291,0.7815,0.7638,0.6399,0.8658,0.9518,744.5,Reach max iteration 50 | best_iter=29
roberta,sum,fb237_v3_ind_seed7009,200,5.0,96,7009,0.6678,0.6624,0.8853,0.7793,0.7789,0.6624,0.879,0.9574,752.7,Reach max iteration 50 | best_iter=2
roberta,sum,fb237_v3_ind_seed7001,200,10.0,16,7001,0.6786,0.6407,0.9308,0.7926,0.7747,0.6407,0.8993,0.9703,709.6,Reach max iteration 50 | best_iter=31
roberta,sum,fb237_v3_ind_seed7005,200,10.0,16,7005,0.6426,0.6537,0.9279,0.7752,0.77,0.6537,0.8658,0.953,715.8,Reach max iteration 50 | best_iter=15
roberta,sum,fb237_v3_ind_seed7009,200,10.0,16,7009,0.6862,0.6751,0.8678,0.7886,0.7856,0.6751,0.8767,0.9585,745.9,Reach max iteration 50 | best_iter=2
roberta,sum,fb237_v3_ind_seed7001,200,10.0,32,7001,0.6694,0.6304,0.9307,0.7903,0.7713,0.6304,0.9073,0.9725,710.4,Reach max iteration 50 | best_iter=38
roberta,sum,fb237_v3_ind_seed7005,200,10.0,32,7005,0.6621,0.6628,0.928,0.7851,0.7781,0.6628,0.8727,0.9553,704.6,Reach max iteration 50 | best_iter=30
roberta,sum,fb237_v3_ind_seed7009,200,10.0,32,7009,0.677,0.6544,0.9243,0.7838,0.7754,0.6544,0.8894,0.9631,724.2,Reach max iteration 50 | best_iter=12
roberta,sum,fb237_v3_ind_seed7001,200,10.0,48,7001,0.6809,0.6362,0.9307,0.7962,0.7699,0.6362,0.8913,0.9714,739.7,Reach max iteration 50 | best_iter=26
roberta,sum,fb237_v3_ind_seed7005,200,10.0,48,7005,0.6724,0.6502,0.9129,0.7918,0.7685,0.6502,0.8635,0.9587,694.4,Reach max iteration 50 | best_iter=5
roberta,sum,fb237_v3_ind_seed7009,200,10.0,48,7009,0.6724,0.6636,0.9021,0.782,0.778,0.6636,0.8802,0.9505,748.7,Reach max iteration 50 | best_iter=3
roberta,sum,fb237_v3_ind_seed7001,200,10.0,64,7001,0.6671,0.643,0.9303,0.79,0.7761,0.643,0.9027,0.9703,713.0,Reach max iteration 50 | best_iter=39
roberta,sum,fb237_v3_ind_seed7005,200,10.0,64,7005,0.6644,0.6491,0.9275,0.7849,0.7701,0.6491,0.8761,0.953,735.4,Reach max iteration 50 | best_iter=25
roberta,sum,fb237_v3_ind_seed7009,200,10.0,64,7009,0.6678,0.6613,0.9226,0.7807,0.7756,0.6613,0.8756,0.9551,723.9,Reach max iteration 50 | best_iter=12
roberta,sum,fb237_v3_ind_seed7001,200,10.0,80,7001,0.6832,0.6533,0.9121,0.7971,0.7796,0.6533,0.9005,0.9668,742.1,Reach max iteration 50 | best_iter=4
roberta,sum,fb237_v3_ind_seed7005,200,10.0,80,7005,0.6632,0.6514,0.9107,0.7847,0.7715,0.6514,0.8784,0.953,739.2,Reach max iteration 50 | best_iter=4
roberta,sum,fb237_v3_ind_seed7009,200,10.0,80,7009,0.6724,0.6682,0.9266,0.7841,0.7853,0.6682,0.8894,0.9631,745.6,Reach max iteration 50 | best_iter=26
roberta,sum,fb237_v3_ind_seed7001,200,10.0,96,7001,0.6798,0.6613,0.8951,0.7926,0.7803,0.6613,0.8822,0.9634,736.2,Reach max iteration 50 | best_iter=3
roberta,sum,fb237_v3_ind_seed7005,200,10.0,96,7005,0.6678,0.6445,0.9269,0.7889,0.7677,0.6445,0.8727,0.9553,753.4,Reach max iteration 50 | best_iter=20
roberta,sum,fb237_v3_ind_seed7009,200,10.0,96,7009,0.669,0.6578,0.9267,0.7844,0.7815,0.6578,0.8929,0.9677,731.3,Reach max iteration 50 | best_iter=33
roberta,sum,fb237_v3_ind_seed7001,200,50.0,16,7001,0.7145,0.6854,0.8751,0.8182,0.8039,0.6854,0.9096,0.9805,737.9,Reach max iteration 50 | best_iter=5
roberta,sum,fb237_v3_ind_seed7005,200,50.0,16,7005,0.6987,0.6789,0.8843,0.8095,0.7901,0.6789,0.8842,0.9644,737.3,Reach max iteration 50 | best_iter=7
roberta,sum,fb237_v3_ind_seed7009,200,50.0,16,7009,0.6989,0.6947,0.8826,0.8037,0.8041,0.6947,0.9032,0.9666,744.2,Reach max iteration 50 | best_iter=7
roberta,sum,fb237_v3_ind_seed7001,200,50.0,32,7001,0.7017,0.6773,0.8425,0.8094,0.796,0.6773,0.9073,0.9748,740.6,Reach max iteration 50 | best_iter=3
roberta,sum,fb237_v3_ind_seed7005,200,50.0,32,7005,0.693,0.6823,0.882,0.8072,0.7946,0.6823,0.8945,0.9644,739.4,Reach max iteration 50 | best_iter=7
roberta,sum,fb237_v3_ind_seed7009,200,50.0,32,7009,0.7069,0.6855,0.889,0.8066,0.798,0.6855,0.8929,0.9735,734.3,Reach max iteration 50 | best_iter=13
roberta,sum,fb237_v3_ind_seed7001,200,50.0,48,7001,0.7179,0.6854,0.8756,0.8225,0.8049,0.6854,0.9142,0.9851,739.6,Reach max iteration 50 | best_iter=6
roberta,sum,fb237_v3_ind_seed7005,200,50.0,48,7005,0.7182,0.6778,0.8822,0.8217,0.7912,0.6778,0.8888,0.9656,739.2,Reach max iteration 50 | best_iter=7
roberta,sum,fb237_v3_ind_seed7009,200,50.0,48,7009,0.7069,0.6947,0.8805,0.8116,0.8071,0.6947,0.9101,0.9758,737.7,Reach max iteration 50 | best_iter=7
roberta,sum,fb237_v3_ind_seed7001,200,50.0,64,7001,0.7098,0.6957,0.874,0.8169,0.8093,0.6957,0.9165,0.9771,742.9,Reach max iteration 50 | best_iter=5
roberta,sum,fb237_v3_ind_seed7005,200,50.0,64,7005,0.7056,0.6846,0.8847,0.8145,0.7938,0.6846,0.8911,0.9622,748.4,Reach max iteration 50 | best_iter=8
roberta,sum,fb237_v3_ind_seed7009,200,50.0,64,7009,0.7103,0.6982,0.8786,0.8109,0.8078,0.6982,0.9032,0.9689,749.0,Reach max iteration 50 | best_iter=6
roberta,sum,fb237_v3_ind_seed7001,200,50.0,80,7001,0.7202,0.6808,0.8777,0.8231,0.8026,0.6808,0.9188,0.984,742.9,Reach max iteration 50 | best_iter=7
roberta,sum,fb237_v3_ind_seed7005,200,50.0,80,7005,0.7125,0.6904,0.8835,0.8191,0.7975,0.6904,0.8911,0.9656,747.6,Reach max iteration 50 | best_iter=9
roberta,sum,fb237_v3_ind_seed7009,200,50.0,80,7009,0.7092,0.6935,0.8894,0.81,0.8053,0.6935,0.9021,0.9747,748.8,Reach max iteration 50 | best_iter=15
roberta,sum,fb237_v3_ind_seed7001,200,50.0,96,7001,0.7087,0.6762,0.8796,0.815,0.7996,0.6762,0.9188,0.9817,733.1,Reach max iteration 50 | best_iter=8
roberta,sum,fb237_v3_ind_seed7005,200,50.0,96,7005,0.7022,0.6858,0.8837,0.8135,0.7941,0.6858,0.8899,0.9644,747.8,Reach max iteration 50 | best_iter=10
roberta,sum,fb237_v3_ind_seed7009,200,50.0,96,7009,0.708,0.6993,0.887,0.8114,0.8087,0.6993,0.9055,0.9747,747.8,Reach max iteration 50 | best_iter=15
roberta,sum,fb237_v3_ind_seed7001,200,100.0,16,7001,0.7237,0.6922,0.8387,0.8229,0.8069,0.6922,0.9142,0.9771,735.5,Reach max iteration 50 | best_iter=21
roberta,sum,fb237_v3_ind_seed7005,200,100.0,16,7005,0.7136,0.7064,0.8287,0.8187,0.8069,0.7064,0.8876,0.9644,736.3,Reach max iteration 50 | best_iter=7
roberta,sum,fb237_v3_ind_seed7009,200,100.0,16,7009,0.7195,0.7108,0.8204,0.8121,0.8133,0.7108,0.9044,0.9654,742.0,Reach max iteration 50 | best_iter=5
roberta,sum,fb237_v3_ind_seed7001,200,100.0,32,7001,0.7098,0.6911,0.8054,0.8164,0.8053,0.6911,0.9096,0.9748,743.7,Reach max iteration 50 | best_iter=3
roberta,sum,fb237_v3_ind_seed7005,200,100.0,32,7005,0.7148,0.7041,0.8199,0.8199,0.8066,0.7041,0.8922,0.9656,742.9,Reach max iteration 50 | best_iter=5
roberta,sum,fb237_v3_ind_seed7009,200,100.0,32,7009,0.7241,0.712,0.8357,0.8156,0.8154,0.712,0.9101,0.9724,742.4,Reach max iteration 50 | best_iter=10
roberta,sum,fb237_v3_ind_seed7001,200,100.0,48,7001,0.7237,0.6979,0.8295,0.8256,0.8116,0.6979,0.9165,0.9805,726.0,Reach max iteration 50 | best_iter=9
roberta,sum,fb237_v3_ind_seed7005,200,100.0,48,7005,0.7285,0.6961,0.8479,0.8272,0.8013,0.6961,0.8899,0.9622,730.2,Reach max iteration 50 | best_iter=18
roberta,sum,fb237_v3_ind_seed7009,200,100.0,48,7009,0.7253,0.7039,0.8432,0.8198,0.8128,0.7039,0.9182,0.9747,739.7,Reach max iteration 50 | best_iter=13
roberta,sum,fb237_v3_ind_seed7001,200,100.0,64,7001,0.726,0.6991,0.8385,0.827,0.8121,0.6991,0.913,0.9805,744.7,Reach max iteration 50 | best_iter=10
roberta,sum,fb237_v3_ind_seed7005,200,100.0,64,7005,0.7251,0.6995,0.8413,0.8276,0.8029,0.6995,0.8922,0.9633,742.0,Reach max iteration 50 | best_iter=7
roberta,sum,fb237_v3_ind_seed7009,200,100.0,64,7009,0.7241,0.712,0.8367,0.8194,0.8159,0.712,0.909,0.9758,747.1,Reach max iteration 50 | best_iter=7
roberta,sum,fb237_v3_ind_seed7001,200,100.0,80,7001,0.7214,0.6991,0.839,0.825,0.814,0.6991,0.9233,0.9805,741.9,Reach max iteration 50 | best_iter=8
roberta,sum,fb237_v3_ind_seed7005,200,100.0,80,7005,0.7216,0.703,0.8377,0.8249,0.8042,0.703,0.8979,0.9667,740.9,Reach max iteration 50 | best_iter=6
roberta,sum,fb237_v3_ind_seed7009,200,100.0,80,7009,0.7253,0.712,0.8397,0.8194,0.8152,0.712,0.9101,0.9758,759.7,Reach max iteration 50 | best_iter=10
roberta,sum,fb237_v3_ind_seed7001,200,100.0,96,7001,0.7249,0.6991,0.8325,0.8244,0.8118,0.6991,0.9165,0.9851,738.9,Reach max iteration 50 | best_iter=7
roberta,sum,fb237_v3_ind_seed7005,200,100.0,96,7005,0.7251,0.6904,0.8603,0.8261,0.796,0.6904,0.8853,0.9656,757.9,Reach max iteration 50 | best_iter=44
roberta,sum,fb237_v3_ind_seed7009,200,100.0,96,7009,0.7218,0.7085,0.8408,0.8174,0.8145,0.7085,0.9101,0.977,742.7,Reach max iteration 50 | best_iter=11
roberta,sum,fb237_v3_ind_seed7001,200,500.0,16,7001,0.6948,0.6625,0.7032,0.7904,0.7698,0.6625,0.849,0.9439,427.9,Reach max iteration 50 | best_iter=34
roberta,sum,fb237_v3_ind_seed7005,200,500.0,16,7005,0.6781,0.6583,0.7014,0.7754,0.7636,0.6583,0.8429,0.9392,420.5,Reach max iteration 50 | best_iter=47
roberta,sum,fb237_v3_ind_seed7009,200,500.0,16,7009,0.6736,0.6705,0.7024,0.7719,0.7732,0.6705,0.8491,0.9412,394.3,Reach max iteration 50 | best_iter=42
roberta,sum,fb237_v3_ind_seed7001,200,500.0,32,7001,0.704,0.6773,0.7206,0.8008,0.7828,0.6773,0.8627,0.9565,469.3,Reach max iteration 50 | best_iter=12
roberta,sum,fb237_v3_ind_seed7005,200,500.0,32,7005,0.685,0.6881,0.7242,0.7884,0.7859,0.6881,0.8635,0.9472,471.4,Reach max iteration 50 | best_iter=10
roberta,sum,fb237_v3_ind_seed7009,200,500.0,32,7009,0.7069,0.6797,0.7262,0.7943,0.7846,0.6797,0.8606,0.9562,478.1,Reach max iteration 50 | best_iter=18
roberta,sum,fb237_v3_ind_seed7001,200,500.0,48,7001,0.7133,0.6808,0.734,0.8078,0.7893,0.6808,0.8799,0.9634,559.0,Reach max iteration 50 | best_iter=18
roberta,sum,fb237_v3_ind_seed7005,200,500.0,48,7005,0.693,0.6927,0.7338,0.7944,0.7889,0.6927,0.8658,0.9461,557.0,Reach max iteration 50 | best_iter=11
roberta,sum,fb237_v3_ind_seed7009,200,500.0,48,7009,0.7057,0.6866,0.7378,0.7958,0.7899,0.6866,0.8698,0.9562,541.0,Reach max iteration 50 | best_iter=18
roberta,sum,fb237_v3_ind_seed7001,200,500.0,64,7001,0.7145,0.6808,0.7395,0.8113,0.794,0.6808,0.8936,0.9645,612.0,Reach max iteration 50 | best_iter=18
roberta,sum,fb237_v3_ind_seed7005,200,500.0,64,7005,0.6976,0.703,0.7369,0.7996,0.7965,0.703,0.8635,0.9587,625.6,Reach max iteration 50 | best_iter=21
roberta,sum,fb237_v3_ind_seed7009,200,500.0,64,7009,0.7103,0.7016,0.741,0.7995,0.7997,0.7016,0.8767,0.9597,649.8,Reach max iteration 50 | best_iter=23
roberta,sum,fb237_v3_ind_seed7001,200,500.0,80,7001,0.7133,0.6728,0.7461,0.8111,0.7898,0.6728,0.8879,0.9645,699.6,Reach max iteration 50 | best_iter=11
roberta,sum,fb237_v3_ind_seed7005,200,500.0,80,7005,0.6907,0.695,0.7436,0.7973,0.793,0.695,0.8681,0.9541,679.6,Reach max iteration 50 | best_iter=17
roberta,sum,fb237_v3_ind_seed7009,200,500.0,80,7009,0.708,0.697,0.7479,0.7981,0.7973,0.697,0.879,0.9643,679.7,Reach max iteration 50 | best_iter=24
roberta,sum,fb237_v3_ind_seed7001,200,500.0,96,7001,0.7191,0.6888,0.7489,0.8164,0.7993,0.6888,0.8913,0.9657,727.0,Reach max iteration 50 | best_iter=15
roberta,sum,fb237_v3_ind_seed7005,200,500.0,96,7005,0.6919,0.6972,0.7469,0.799,0.7954,0.6972,0.8796,0.9564,732.9,Reach max iteration 50 | best_iter=14
roberta,sum,fb237_v3_ind_seed7009,200,500.0,96,7009,0.7126,0.7016,0.7502,0.8014,0.8004,0.7016,0.8744,0.9597,722.7,Reach max iteration 50 | best_iter=35
roberta,sum,fb237_v3_ind_seed7001,200,1000.0,16,7001,0.6358,0.5995,0.6226,0.74,0.7094,0.5995,0.7769,0.8959,348.5,Reach max iteration 50 | best_iter=15
roberta,sum,fb237_v3_ind_seed7005,200,1000.0,16,7005,0.5945,0.6067,0.6211,0.7019,0.7099,0.6067,0.7764,0.8991,346.3,Reach max iteration 50 | best_iter=32
roberta,sum,fb237_v3_ind_seed7009,200,1000.0,16,7009,0.5931,0.5979,0.6164,0.7007,0.7093,0.5979,0.7846,0.8917,348.8,Reach max iteration 50 | best_iter=10
roberta,sum,fb237_v3_ind_seed7001,200,1000.0,32,7001,0.6474,0.6236,0.6417,0.7532,0.7302,0.6236,0.8021,0.9142,360.5,Reach max iteration 50 | best_iter=13
roberta,sum,fb237_v3_ind_seed7005,200,1000.0,32,7005,0.6151,0.617,0.6442,0.7253,0.7253,0.617,0.7982,0.9094,365.4,Reach max iteration 50 | best_iter=21
roberta,sum,fb237_v3_ind_seed7009,200,1000.0,32,7009,0.6184,0.6279,0.6504,0.7252,0.7361,0.6279,0.8134,0.9101,355.4,Reach max iteration 50 | best_iter=13
roberta,sum,fb237_v3_ind_seed7001,200,1000.0,48,7001,0.6647,0.6419,0.6588,0.7677,0.747,0.6419,0.8204,0.9165,424.4,Reach max iteration 50 | best_iter=19
roberta,sum,fb237_v3_ind_seed7005,200,1000.0,48,7005,0.646,0.6353,0.6702,0.7525,0.746,0.6353,0.8337,0.9197,422.4,Reach max iteration 50 | best_iter=12
roberta,sum,fb237_v3_ind_seed7009,200,1000.0,48,7009,0.6425,0.6532,0.6601,0.7452,0.757,0.6532,0.8341,0.9194,422.2,Reach max iteration 50 | best_iter=16
roberta,sum,fb237_v3_ind_seed7001,200,1000.0,64,7001,0.6798,0.6533,0.6788,0.7787,0.7579,0.6533,0.8352,0.9314,478.9,Reach max iteration 50 | best_iter=12
roberta,sum,fb237_v3_ind_seed7005,200,1000.0,64,7005,0.6552,0.6445,0.676,0.7576,0.7526,0.6445,0.8383,0.9255,472.8,Reach max iteration 50 | best_iter=17
